YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,QV2M
2023,4,13,26.6,31.8,21.98,0.32,17.4
2023,4,14,26.5,31.65,22.64,0.57,17.52
2023,4,15,26.89,31.86,22.18,3.14,17.76
2023,4,16,26.02,29.9,22.31,2.96,16.42
2023,4,17,26.57,32.29,21.26,0.16,16.72
2023,4,18,26.76,32.17,22.06,0.03,16.78
2023,4,19,26.87,32.38,21.95,0.01,16.91
2023,4,20,26.8,31.67,22.62,0.67,18.31
2023,4,21,26.9,31.44,23.27,3.74,18.68
2023,4,22,26.92,31.02,23.48,7.58,18.86
2023,4,23,27.23,30.84,24.19,3.98,19.53
2023,4,24,26.96,30.37,24.4,6.56,19.53
2023,4,25,26.3,29.91,23.87,5.56,18.68
2023,4,26,26.18,30.53,23.16,16.92,16.72
2023,4,27,26.21,31.51,22.12,2.76,17.7
2023,4,28,26.23,30.89,22.29,5.86,18.25
2023,4,29,25.9,29.73,22.81,28.11,18.49
2023,4,30,27.03,31.96,22.76,9.82,18.37
2023,5,1,26.4,30.41,24.01,20.69,19.23
2023,5,2,26.07,29.37,23.37,8.87,18.8
2023,5,3,25.68,28.9,23.52,10.17,18.92
2023,5,4,23.98,26.07,22.41,22.6,17.58
2023,5,5,23.86,25.94,21.97,26.2,17.27
2023,5,6,24.77,28.68,21.79,5.71,17.64
2023,5,7,24.83,28.47,22.49,11.74,17.58
2023,5,8,24.67,27.3,22.57,2.45,17.94
2023,5,9,24.55,27.67,22.45,12.47,17.03
2023,5,10,25.06,28.46,22.38,3.82,17.64
2023,5,11,25.5,28.39,23.41,1.3,18.37
2023,5,12,26.33,29.8,23.72,3.37,18.74
2023,5,13,26.18,28.82,24.23,1.08,19.17
2023,5,14,26.75,29.86,25.05,0.42,19.53
2023,5,15,26.63,29.58,24.94,0.19,20.39
2023,5,16,27.32,30.87,24.64,0.02,20.02
2023,5,17,26.85,30.95,23.72,0.38,19.35
2023,5,18,26.75,31.48,23.58,4.34,18.68
2023,5,19,26.26,30.55,23.35,1.48,18.62
2023,5,20,26.17,30.1,23.47,0.66,18.98
2023,5,21,26.19,29.99,23.76,1.4,19.1
2023,5,22,26.4,30.7,23.24,0.5,18.74
2023,5,23,26.24,30.98,22.74,3.41,18.31
2023,5,24,26.01,31.08,22.47,0.15,18.13
2023,5,25,25.98,30.69,22.52,0,18.49
2023,5,26,26.28,30.44,23.44,0.05,18.92
2023,5,27,26.42,30.55,23.81,0.09,19.04
2023,5,28,26.83,30.87,23.87,0.06,19.41
2023,5,29,27.32,31.5,23.96,3.19,19.53
2023,5,30,26.28,29.52,24.36,5.16,19.53
2023,5,31,26.09,29.61,22.84,1.78,18.25
2023,6,1,26.04,30.64,22.11,2.07,18.31
2023,6,2,26.52,29.72,24.24,1.21,19.29
2023,6,3,26.36,29.95,24.29,0.32,18.62
2023,6,4,26.18,29.74,23.91,0.66,18.31
2023,6,5,26.26,29.87,23.98,1.53,18.74
2023,6,6,26.14,29.14,24.38,0.97,18.8
2023,6,7,26.22,29.49,24.3,2.58,18.37
2023,6,8,26.22,29.4,24.19,2.32,18.31
2023,6,9,26.56,30.16,24.51,0.47,18.55
2023,6,10,26.5,30,24.44,0.57,18.62
2023,6,11,26.29,29.36,24.41,0.62,18.68
2023,6,12,26.48,29.79,24.65,3.71,19.1
2023,6,13,26.3,29.58,24.47,5.1,18.98
2023,6,14,26.16,30.21,23.61,1.38,17.58
2023,6,15,26.16,29.54,23.55,0.27,18.62
2023,6,16,26.49,29.93,24.26,0.43,18.55
2023,6,17,25.76,28.73,24.23,1.04,18.25
2023,6,18,25.8,29.12,23.79,7.66,18.13
2023,6,19,25.96,30.17,23.59,1.02,18.31
2023,6,20,26.24,30.91,23.8,0.84,17.94
2023,6,21,26.33,30.5,23.63,1.46,17.94
2023,6,22,26.34,31.19,23.4,3.34,17.82
2023,6,23,26.28,30.05,24.27,0.42,18.43
2023,6,24,26.35,30.39,23.73,0.29,18.01
2023,6,25,25.83,28.86,23.76,1.59,18.13
2023,6,26,25.42,28.56,23.36,1.75,17.46
2023,6,27,25.43,29.29,23.45,2.68,17.7
2023,6,28,26.11,30.93,23.39,2.7,18.19
2023,6,29,25.48,29.19,23.49,4.76,17.94
2023,6,30,25.94,30.31,23.54,5.76,18.19
2023,7,1,25.96,29.15,23.77,0.73,18.07
2023,7,2,24.78,26.77,23.33,4.92,17.4
2023,7,3,24.69,27.88,22.83,2.32,16.85
2023,7,4,25.01,28.45,23.12,6.98,17.21
2023,7,5,25.01,28.1,23.3,10.91,17.46
2023,7,6,25.08,28.36,23.28,1.28,17.4
2023,7,7,25.44,30.12,22.71,1.15,17.15
2023,7,8,25.83,30.5,23.23,0.3,17.03
2023,7,9,26.76,31.98,22.8,0.2,17.27
2023,7,10,25.92,29.9,23.37,0.4,17.64
2023,7,11,26.04,30.55,23.46,0.69,17.52
2023,7,12,26.34,31.29,23.14,0.21,17.7
2023,7,13,26.44,31.74,23.34,1.3,17.21
2023,7,14,26.07,31.21,22.53,0.58,16.97
2023,7,15,26.11,30.52,23.64,0.77,17.46
2023,7,16,26.51,31.05,23.78,0.3,17.94
2023,7,17,26.58,30.82,24.07,0.04,17.88
2023,7,18,26.41,29.98,24.31,0.28,18.07
2023,7,19,26.25,29.6,24.03,0.98,17.88
2023,7,20,26.15,29.4,23.86,1.65,16.78
2023,7,21,26.48,30.9,24,0.05,16.91
2023,7,22,26.23,30.3,24,0,16.91
2023,7,23,26.44,30.69,23.44,1.3,16.6
2023,7,24,25.61,28.8,23.51,3.39,17.64
2023,7,25,25.98,30.29,23.54,3.19,17.33
2023,7,26,26.05,29.95,23.52,2.73,17.52
2023,7,27,26.54,31.48,23.64,0.16,17.15
2023,7,28,26.96,32.35,23.66,0,17.03
2023,7,29,26.91,32.15,23.9,0,17.03
2023,7,30,26.9,32.46,23.83,0.13,16.97
2023,7,31,26.87,31.79,23.9,0.16,17.46
2023,8,1,26.18,30.02,23.94,0,17.64
2023,8,2,26.73,32.23,23.51,0,16.97
2023,8,3,26.94,32.31,23.63,0,17.4
2023,8,4,26.71,31.04,23.83,0,17.27
2023,8,5,27.41,33.29,24.09,0.01,17.15
2023,8,6,27.45,33.19,24.26,1.36,17.15
2023,8,7,27.34,33.13,23.84,0.17,17.52
2023,8,8,26.64,30.33,24.21,0,17.4
2023,8,9,26.75,31.48,23.98,0.52,16.54
2023,8,10,26.79,31.9,23.51,0.52,16.54
2023,8,11,27.35,33.96,22.9,4.2,16.97
2023,8,12,26.92,32.31,23.26,0.51,17.09
2023,8,13,27.09,31.93,24.21,0.63,16.54
2023,8,14,27.31,33.21,23.62,0.09,16.42
2023,8,15,26.59,33.18,22.48,0.03,15.56
2023,8,16,26.99,33.77,22.5,0.02,15.81
2023,8,17,27.02,33.75,22.86,0.06,15.99
2023,8,18,27.13,32.87,23.49,0.12,16.6
2023,8,19,27.25,32.98,23.89,0.02,16.48
2023,8,20,27.05,33.1,23.26,0,16.05
2023,8,21,28.26,35.14,23.27,0.01,16.54
2023,8,22,28.38,35.42,24.04,1.06,17.03
2023,8,23,27.17,31.98,23.94,2.23,17.03
2023,8,24,27.54,34.28,23.44,0.72,16.48
2023,8,25,27.39,34.19,22.97,0.05,16.6
2023,8,26,27.84,34.52,23.62,0.02,16.78
2023,8,27,27.76,34.35,23.48,0.88,16.91
2023,8,28,27.16,32.08,24.42,1.77,17.82
2023,8,29,26.58,30.67,24.07,7.09,17.7
2023,8,30,25.9,30.08,23.26,5.59,17.33
2023,8,31,26.34,31.85,23.08,13.98,16.97
2023,9,1,26.44,31.12,23.16,3.45,17.21
2023,9,2,26.23,30.83,23.46,12.78,17.82
2023,9,3,25.6,29.25,23.5,19.73,17.33
2023,9,4,25.78,29.71,23.03,9.04,17.03
2023,9,5,26.26,30.55,23.85,6.4,17.64
2023,9,6,25.83,28.98,24.14,10.86,17.64
2023,9,7,25.41,29.2,23.19,13,17.15
2023,9,8,26.03,31.25,22.79,1.32,16.97
2023,9,9,26.56,32.09,23.42,0.4,16.85
2023,9,10,26.26,30.62,23.68,1.99,17.4
2023,9,11,24.92,28.86,22.37,4.69,16.42
2023,9,12,25.58,29.89,22.18,2.05,16.78
2023,9,13,26.43,31.16,23.55,2.59,17.4
2023,9,14,26.01,30.66,23.23,8.14,17.33
2023,9,15,26.15,31.95,22.44,2.33,16.24
2023,9,16,26.85,33.17,22.02,0.02,16.17
2023,9,17,26.22,30.72,23.54,7.19,17.46
2023,9,18,25.9,30.65,23.12,5.98,17.21
2023,9,19,25.9,31.23,22.29,16.72,17.15
2023,9,20,25.81,30.49,22.89,5.41,17.21
2023,9,21,25.31,30.54,22.35,3.41,16.72
2023,9,22,25.74,30.67,21.99,9.95,17.33
2023,9,23,26.19,30.65,23.08,3.72,18.07
2023,9,24,25.99,30.07,23.45,2.86,17.82
2023,9,25,26.12,30.23,23.49,6.52,17.94
2023,9,26,25.87,29.8,23.76,4.23,17.94
2023,9,27,25.36,29.65,23.17,12.77,17.4
2023,9,28,24.87,28.56,22.89,11.09,17.09
2023,9,29,25.52,29.4,22.96,17.37,17.7
2023,9,30,25.43,30.65,22.35,12.27,16.91
2023,10,1,24.87,29.15,22.4,26.48,17.27
2023,10,2,25.02,28.54,22.61,7.92,17.52
2023,10,3,25.01,28.17,23.01,8.69,17.88
2023,10,4,25.07,29.25,22.53,21.8,17.76
2023,10,5,25.19,28.86,22.9,4.16,18.07
2023,10,6,25.62,29.37,22.99,14.73,18.37
2023,10,7,25.38,28.6,23.16,6.87,18.49
2023,10,8,26.18,30.05,23.04,12.52,18.68
2023,10,9,26,29.83,23.31,13.72,18.68
2023,10,10,25.74,28.87,23.55,28.38,18.43
2023,10,11,25.51,29.09,23.09,12.46,18.13
2023,10,12,24.95,29.2,21.86,12.67,17.58
2023,10,13,25.26,29.49,22.23,23.28,17.82
2023,10,14,24.95,29.35,22.23,22.02,17.76
2023,10,15,24.76,28.44,22.22,15.82,17.82
2023,10,16,24.51,28.2,21.75,4.84,17.58
2023,10,17,24.95,28.65,21.54,19.57,17.94
2023,10,18,24.78,27.72,23.01,22.09,18.55
2023,10,19,24.18,27.33,22.11,12.79,17.46
2023,10,20,24.87,29.33,21.36,18.55,17.46
2023,10,21,24.29,27.14,22.19,6.21,17.82
2023,10,22,24.79,28.26,22.08,14.51,18.07
2023,10,23,24.3,27,22.36,11.89,17.27
2023,10,24,25.53,30.05,21.94,7.64,17.52
2023,10,25,25.28,28.16,22.4,8.62,17.52
2023,10,26,24.97,29.87,21.22,1.11,17.03
2023,10,27,25.47,30.51,20.72,1.92,17.21
2023,10,28,25.34,29.48,22.24,11.5,18.25
2023,10,29,25.01,29.15,22.3,15.53,17.52
2023,10,30,25.34,30.07,21.8,16.35,17.82
2023,10,31,24.99,28.9,22.08,15.61,18.13
2023,11,1,25.57,29.62,21.86,8.73,16.66
2023,11,2,24.89,28.53,22.26,14.96,18.01
2023,11,3,24.98,28.41,22.63,37.21,18.13
2023,11,4,25.12,28.82,22.46,39.03,18.31
2023,11,5,24.81,27.87,22.56,22.02,18.31
2023,11,6,24.84,28.01,22.87,9.21,18.19
2023,11,7,24.87,28.87,22.14,16.66,18.07
2023,11,8,24.62,27.95,21.8,15.33,17.94
2023,11,9,24.44,27.51,21.91,31.07,17.4
2023,11,10,25.23,29.11,21.94,8.25,17.7
2023,11,11,25.77,29.75,22.53,11.96,18.62
2023,11,12,25.17,28.7,22.51,14.94,18.43
2023,11,13,24.69,27.01,22.54,16.46,18.55
2023,11,14,24.26,26.22,22.98,12.59,18.62
2023,11,15,24.92,28.48,22.63,7.65,18.8
2023,11,16,25.1,27.97,22.81,3.61,18.8
2023,11,17,25.38,27.83,23.18,12.91,19.04
2023,11,18,25.76,28.66,23.71,28.97,19.47
2023,11,19,24.94,28.31,22.59,30.47,17.09
2023,11,20,25.37,29.57,21.61,16.15,17.64
2023,11,21,26.15,29.72,23.48,19.37,18.86
2023,11,22,25.02,27.65,22.92,36.19,18.31
2023,11,23,25.26,29.74,22.12,2.71,17.52
2023,11,24,24.78,28.98,21.47,0.53,18.13
2023,11,25,24.48,28.21,21.63,4.31,18.07
2023,11,26,24.61,29.03,20.8,2.36,17.82
2023,11,27,25.15,28.69,22.66,9.13,18.8
2023,11,28,24.63,27.85,22.03,7.99,18.13
2023,11,29,23.87,25.93,22.2,13.4,18.13
2023,11,30,24.2,26.72,22.25,15.8,18.25
2023,12,1,24.01,25.77,22.33,13.98,18.25
2023,12,2,24.44,26.29,23.01,35.19,18.92
2023,12,3,24.99,26.98,23.62,19.47,19.17
2023,12,4,25.31,28.1,23.3,6.99,19.29
2023,12,5,25.44,28,23.55,7.35,19.65
2023,12,6,25.62,28.08,23.65,5.45,19.29
2023,12,7,25.84,28.88,23.34,16.95,19.17
2023,12,8,25.15,27.58,23.6,75.1,18.92
2023,12,9,25.11,28.11,23.19,6.71,18.68
2023,12,10,25.1,28.51,22.6,7.37,19.04
2023,12,11,25.12,28.62,22.39,11.75,18.8
2023,12,12,24.56,27.1,22.51,28.72,18.8
2023,12,13,24.1,26.65,22,22.54,18.49
2023,12,14,24.76,26.7,23.38,19.55,19.29
2023,12,15,24.3,26.05,23.09,35.16,18.92
2023,12,16,24.57,27.31,22.19,8.31,18.62
2023,12,17,25.12,28.75,22.48,4.03,18.74
2023,12,18,24.44,27.62,22.27,5.75,18.19
2023,12,19,24.48,27.99,21.9,5.18,18.25
2023,12,20,24.76,27.79,23.05,3.57,18.68
2023,12,21,24.69,27.92,22.36,3.19,18.49
2023,12,22,23.55,26.95,21.4,1.57,17.09
2023,12,23,23.23,26.74,19.92,0.6,16.54
2023,12,24,24.37,28.04,21.74,2.72,17.88
2023,12,25,24.11,27.92,21.51,1.79,17.46
2023,12,26,24.12,28.07,21.24,8.43,17.7
2023,12,27,25.2,28.61,22.88,14.56,19.1
2023,12,28,25.05,27.35,23.66,14.48,19.41
2023,12,29,24.8,27.83,23.07,9.29,18.74
2023,12,30,24.12,26.62,22.68,6.99,18.07
2023,12,31,24.44,28.14,22.09,8.61,18.01
