YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,QV2M
2023,4,4,25.16,29.37,21.73,8.22,17.64
2023,4,5,25.12,28.63,22.4,4.43,17.82
2023,4,6,25.15,29.88,21.9,1.43,17.09
2023,4,7,24.82,29.55,21.35,0.53,16.36
2023,4,8,24.36,29.15,20.26,2.66,16.66
2023,4,9,24.55,29.28,21.02,0.48,16.54
2023,4,10,24.44,28.62,21.05,1.17,17.46
2023,4,11,24.61,29.46,20.82,0.49,17.09
2023,4,12,24.96,29.77,20.55,0.48,17.4
2023,4,13,25.54,30.03,22.11,2.04,17.94
2023,4,14,26.19,31.3,22.23,1.25,16.78
2023,4,15,26.07,31.2,21.76,5.82,17.21
2023,4,16,25.88,29.9,21.64,5.26,16.17
2023,4,17,25.55,30.69,21.51,0.46,16.91
2023,4,18,25.67,30.71,21.48,0.04,17.03
2023,4,19,25.86,31.07,22.04,0.33,17.64
2023,4,20,26.3,31.48,21.79,0.61,17.88
2023,4,21,26.81,31.55,22.38,3.52,18.55
2023,4,22,26.52,30.4,23.48,10.26,19.04
2023,4,23,27.16,30.75,24.17,5.96,19.1
2023,4,24,26.38,29.54,23.88,5.9,19.17
2023,4,25,25.19,28.57,22.62,6.32,18.37
2023,4,26,25.05,29.33,21.81,17.53,16.78
2023,4,27,25.18,29.34,22.19,5.9,17.76
2023,4,28,25.22,29.23,22.4,12.08,18.19
2023,4,29,25.15,28.65,22.34,18.05,18.19
2023,4,30,26.02,30.18,22.68,3.55,17.94
2023,5,1,25.63,29.39,22.81,8.33,18.74
2023,5,2,25.98,30.44,22.71,6.42,18.31
2023,5,3,25.55,29.03,23.41,10.57,18.68
2023,5,4,24.29,27.14,22.14,37.7,17.7
2023,5,5,23.23,25.76,21.31,82.97,16.78
2023,5,6,24.03,27.73,21.08,6.13,16.66
2023,5,7,24.92,29.58,21.51,6.51,17.52
2023,5,8,24.58,28.17,22.1,5.21,17.58
2023,5,9,24.15,27.94,21.65,10.66,16.72
2023,5,10,24.25,27.62,21.62,2.62,16.66
2023,5,11,24.76,28.01,22.34,3.23,17.82
2023,5,12,25.61,29.55,22.73,3.3,18.25
2023,5,13,25.76,29.57,23.4,1.96,18.43
2023,5,14,26.4,30.78,23.77,0.67,18.86
2023,5,15,26.65,30.89,23.57,2.04,19.41
2023,5,16,27.16,32.05,23.48,4.82,18.86
2023,5,17,26.59,31.22,22.92,1.42,18.49
2023,5,18,26.21,30.78,23.08,3.48,18.49
2023,5,19,25.78,30.08,22.49,5.48,18.55
2023,5,20,25.8,30.05,22.93,5.5,18.74
2023,5,21,26.07,30.19,23.12,4.51,18.8
2023,5,22,25.91,30.42,22.66,1.79,18.55
2023,5,23,25.74,30.38,22.13,3.03,17.94
2023,5,24,26,31.15,21.98,0.67,18.07
2023,5,25,25.83,31.23,21.65,0.33,17.88
2023,5,26,25.91,31.21,21.82,0.6,18.07
2023,5,27,26.26,31.38,22.03,0.9,18.13
2023,5,28,27.3,31.76,22.65,2.37,18.43
2023,5,29,27.35,31.58,24.17,3.52,19.1
2023,5,30,26.19,29.58,23.78,10.24,19.29
2023,5,31,25.32,28.81,21.48,6.18,17.27
2023,6,1,25.37,30.68,20.65,6.05,17.52
2023,6,2,25.9,30.44,22.92,5.04,18.74
2023,6,3,25.96,30.56,22.8,6.49,18.37
2023,6,4,25.74,30.08,22.99,4.73,18.01
2023,6,5,25.97,30.7,22.85,5,18.43
2023,6,6,25.48,29.51,22.98,1.65,18.07
2023,6,7,25.49,29.59,22.78,2.31,17.7
2023,6,8,25.87,30.58,22.73,3.21,18.13
2023,6,9,25.69,29.96,22.83,2.91,18.07
2023,6,10,25.58,29.59,22.93,2.8,18.07
2023,6,11,25.6,29.73,22.91,1.78,18.25
2023,6,12,25.73,29.89,23.21,5.05,18.49
2023,6,13,25.3,28.96,23.1,7.46,18.07
2023,6,14,25.35,29.87,22.42,2.51,17.4
2023,6,15,25.76,30.16,22.25,0.72,17.88
2023,6,16,25.49,29.44,22.83,1.79,18.13
2023,6,17,25,28.94,22.55,2.1,17.7
2023,6,18,25.26,29.78,22.42,1.39,17.52
2023,6,19,25.07,29.95,22.01,0.43,17.46
2023,6,20,25.53,30.24,22.51,1.4,18.01
2023,6,21,25.58,29.69,23.13,3.68,18.55
2023,6,22,25.23,29.5,22.34,2.69,17.64
2023,6,23,25.24,29.55,22.73,2.25,17.64
2023,6,24,25.13,29.37,22.24,1.06,17.21
2023,6,25,25.09,28.94,22.62,3.33,17.88
2023,6,26,24.69,28.86,22.04,2.46,17.27
2023,6,27,24.9,29.56,22.01,10.15,17.46
2023,6,28,25.63,30.63,22.01,3.09,17.82
2023,6,29,24.94,28.69,22.71,13.05,17.82
2023,6,30,25.22,30.08,22.26,12.58,17.27
2023,7,1,24.81,28.18,22.22,7.92,17.58
2023,7,2,24.46,27.93,22.3,4.59,16.85
2023,7,3,24.54,29,21.81,2.49,16.72
2023,7,4,24.68,28.95,21.88,5.66,17.03
2023,7,5,24.26,28.36,21.94,15.35,17.03
2023,7,6,24.07,27.76,21.62,0.91,16.36
2023,7,7,24.45,28.64,21.44,2.5,16.48
2023,7,8,25.01,30.2,21.82,1.52,16.48
2023,7,9,26.13,31.06,21.59,2.77,17.09
2023,7,10,25.86,30.31,22.91,4.86,17.64
2023,7,11,25.53,30.51,22.32,2.02,17.27
2023,7,12,25.45,30.77,22.15,1.18,17.33
2023,7,13,25.41,30.71,21.97,2.03,17.33
2023,7,14,24.9,30.15,21.14,1.02,16.42
2023,7,15,25.53,30.26,22.22,3.2,17.46
2023,7,16,25.78,30.29,22.83,2.39,18.13
2023,7,17,25.52,29.48,22.94,1.32,17.7
2023,7,18,25.44,29.37,22.9,0.9,17.21
2023,7,19,25.1,29.18,22.55,1.07,16.78
2023,7,20,24.7,28.14,22.26,1.58,15.93
2023,7,21,25.23,30.2,21.98,0.13,15.81
2023,7,22,24.83,29.67,22.19,0.07,15.62
2023,7,23,25.5,30.89,21.78,0.62,15.99
2023,7,24,25.08,29.67,22.24,0.68,16.36
2023,7,25,25.1,29.77,21.94,1.71,16.6
2023,7,26,25.22,29.55,22.29,2.41,16.85
2023,7,27,25.05,29.31,22.1,0.23,16.91
2023,7,28,25.98,31.94,21.9,0.1,16.66
2023,7,29,25.62,30.95,22.26,0.2,16.48
2023,7,30,26,32.03,22.17,0.6,16.48
2023,7,31,25.88,31.02,22.3,0.65,16.91
2023,8,1,25.98,30.64,22.99,0.02,16.97
2023,8,2,25.56,31.12,22.04,0.02,16.11
2023,8,3,25.94,31.64,22.12,0.11,16.72
2023,8,4,25.98,31.17,22.3,0.14,16.85
2023,8,5,26.55,32.05,22.67,0.19,16.91
2023,8,6,26.51,32.01,22.98,2.22,17.03
2023,8,7,26.59,32.4,22.48,0.61,17.09
2023,8,8,25.81,30.42,22.99,0.43,17.15
2023,8,9,25.48,29.45,22.76,5.51,17.09
2023,8,10,25.31,29.87,22.34,2.88,17.03
2023,8,11,25.7,31.12,21.89,7.03,17.27
2023,8,12,26.08,31.61,22.4,3.07,17.09
2023,8,13,26.26,31.73,22.76,2.19,16.66
2023,8,14,26.33,32.4,22.33,0.53,16.54
2023,8,15,25.35,31.05,20.94,0.16,15.87
2023,8,16,25.83,31.79,21.86,0.18,16.24
2023,8,17,26.11,32.75,21.9,0.62,15.87
2023,8,18,26.05,32.19,21.93,0.76,15.99
2023,8,19,26.3,32.55,22.3,0.1,15.69
2023,8,20,26.51,32.77,21.81,0.01,15.38
2023,8,21,27.58,34.83,21.84,0.23,16.24
2023,8,22,27.46,33.83,23.15,1.31,17.03
2023,8,23,26.83,32.74,23.05,4.64,17.27
2023,8,24,26.73,33.17,22.52,2.69,16.54
2023,8,25,26.77,33.33,22.03,0.36,16.42
2023,8,26,26.18,31.19,22.86,0.74,17.09
2023,8,27,26.6,32.98,22.27,2.07,16.97
2023,8,28,26.92,32.9,23.08,2.71,17.33
2023,8,29,26.1,31.15,23.05,5.76,17.33
2023,8,30,25.12,29,22.59,19.84,17.58
2023,8,31,25.54,30.44,22.32,23.67,17.33
2023,9,1,25.23,29.36,22.4,12.54,17.64
2023,9,2,25.51,29.56,22.99,20.87,18.07
2023,9,3,25.05,28.55,22.78,17.01,17.46
2023,9,4,25.04,29.67,21.72,14.63,16.6
2023,9,5,25.28,29.58,22.51,12.58,17.27
2023,9,6,24.93,28.16,22.84,23.69,17.94
2023,9,7,24.44,28.06,22.15,9.57,17.15
2023,9,8,24.91,30.03,21.37,2.77,16.66
2023,9,9,25.45,30.87,21.91,4.65,16.91
2023,9,10,25.53,30.8,22.21,3.24,16.91
2023,9,11,24.48,29,21.71,4.19,16.24
2023,9,12,24.66,29.23,21.12,4.59,16.72
2023,9,13,25.23,29.88,22.33,7.92,17.21
2023,9,14,24.48,28.21,22.33,10.28,17.21
2023,9,15,24.99,30.09,21.82,5.71,16.72
2023,9,16,25.32,30.48,21.46,3.68,16.85
2023,9,17,24.66,27.63,22.53,43.75,18.01
2023,9,18,24.96,29.14,22.62,27.83,17.82
2023,9,19,24.98,29.8,21.49,39.64,17.4
2023,9,20,24.91,29.16,22.25,13.11,17.4
2023,9,21,24.27,28.09,21.55,5.97,16.85
2023,9,22,24.98,30,21.12,8.27,17.52
2023,9,23,25.33,29.62,22.41,7.83,18.43
2023,9,24,25.33,29.38,22.33,8.87,17.76
2023,9,25,25.43,29.85,22.3,9.55,17.88
2023,9,26,24.88,28.34,22.69,11.05,18.19
2023,9,27,24.76,28.94,22.04,42.25,17.52
2023,9,28,24.24,27.69,21.84,18.78,17.27
2023,9,29,24.44,28.41,21.73,17.22,17.52
2023,9,30,24.21,27.54,21.9,11.26,17.21
2023,10,1,24.02,27.37,21.76,36.67,17.27
2023,10,2,24.22,27.62,22.11,41.61,17.58
2023,10,3,24.49,28.51,21.92,14.75,17.94
2023,10,4,24.74,28.75,22.2,18.83,18.19
2023,10,5,24.65,28.14,22.24,18.02,18.19
2023,10,6,25.23,29.55,22.21,83.7,18.62
2023,10,7,25.24,29.37,22.65,18.42,18.86
2023,10,8,24.74,27.83,22.98,30.12,18.8
2023,10,9,24.94,28.28,22.09,5.43,18.49
2023,10,10,24.51,26.71,22.76,25.78,18.43
2023,10,11,24.71,28.21,22.58,18.76,18.13
2023,10,12,24.79,28.77,21.97,23.12,18.07
2023,10,13,24.62,28.23,22.18,38.56,17.94
2023,10,14,24.91,28.69,21.91,15.33,17.64
2023,10,15,25.25,29.4,21.59,22.79,17.64
2023,10,16,24.51,27.69,21.87,10.6,17.7
2023,10,17,24.94,28.61,21.82,21.34,17.82
2023,10,18,23.74,25.62,22.36,45.43,18.19
2023,10,19,23.85,26.84,21.58,25.7,17.76
2023,10,20,24.87,28.91,21.69,25.97,17.82
2023,10,21,24.41,27.08,22.3,48.95,18.25
2023,10,22,24.69,28.02,22.45,69.76,18.13
2023,10,23,24.18,26.94,22.09,20.4,16.72
2023,10,24,24.83,28.63,21.5,9.75,17.4
2023,10,25,24.58,28.05,21.9,5.62,17.58
2023,10,26,24.78,28.71,22.23,0.92,17.33
2023,10,27,24.52,28.66,21.33,1.55,17.27
2023,10,28,24.05,27.29,21.99,10.6,17.58
2023,10,29,23.71,27.29,21.33,9.31,17.03
2023,10,30,24.76,29.38,21.05,5.4,17.03
2023,10,31,24.1,27.76,21.48,15.35,17.76
2023,11,1,24.13,27.83,21.05,6.51,16.36
2023,11,2,24.33,28.14,21.4,11.52,17.46
2023,11,3,23.83,26.76,21.93,18.8,17.58
2023,11,4,24.13,27.7,21.57,19.32,18.01
2023,11,5,24.7,28.03,22.22,11.35,17.94
2023,11,6,24.23,26.98,22.36,8.41,17.88
2023,11,7,23.94,27.08,21.49,12.79,17.64
2023,11,8,23.73,26.58,21.74,16.7,17.52
2023,11,9,24.34,28.75,21.15,16.47,16.78
2023,11,10,24.94,29.19,21.58,9.1,17.52
2023,11,11,25.06,28.33,22.53,8.88,18.49
2023,11,12,24.62,27.78,22.47,7.96,18.01
2023,11,13,24.55,27.61,21.5,10.44,17.88
2023,11,14,24.48,26.29,22.9,18.09,19.04
2023,11,15,25.07,29.08,21.94,5.82,18.49
2023,11,16,25.13,28.73,22.38,6.67,17.76
2023,11,17,24.93,27.61,22.8,43.98,18.86
2023,11,18,25.24,28.18,23.23,19.53,19.1
2023,11,19,24.05,25.94,22.29,26.25,17.4
2023,11,20,24.6,27.98,21.98,9.44,17.88
2023,11,21,24.79,28.24,22.19,13.07,18.55
2023,11,22,24.48,27.18,22.47,24.07,18.01
2023,11,23,24.32,28.34,21.68,2.28,17.15
2023,11,24,24.26,27.83,21.56,1.77,17.94
2023,11,25,24.11,27.65,21.35,3.54,17.82
2023,11,26,23.92,27.9,20.45,5.06,17.52
2023,11,27,24.24,27.13,21.82,8.1,18.37
2023,11,28,23.91,26.53,21.99,6.86,17.7
2023,11,29,23.43,25.12,21.68,17.31,17.94
2023,11,30,23.9,26.11,22.41,25.43,18.31
2023,12,1,23.54,26.22,21.44,15.58,17.15
2023,12,2,24.26,27.08,22.27,71.21,18.25
2023,12,3,24.69,27.79,22.56,23.43,18.68
2023,12,4,24.29,26.32,22.86,12.45,18.74
2023,12,5,25.19,28.32,22.73,11.93,19.47
2023,12,6,25.09,27.83,23.3,9.79,19.23
2023,12,7,25.03,28.07,22.56,8.61,18.92
2023,12,8,25.17,28.47,22.76,14.43,18.86
2023,12,9,24.59,27.51,22.71,7.67,18.43
2023,12,10,24.3,27.29,22.23,8.4,18.49
2023,12,11,24.4,27.77,21.83,2.31,18.07
2023,12,12,24.12,25.95,22.52,32.08,18.92
2023,12,13,24.16,26.09,22.53,25.09,18.86
2023,12,14,24.36,26.45,22.87,17.31,18.86
2023,12,15,23.49,25.55,21.94,62.46,18.13
2023,12,16,23.76,26.15,21.82,10.81,18.13
2023,12,17,24.23,27.11,22.29,8,18.25
2023,12,18,23.58,25.99,21.9,8.69,17.76
2023,12,19,23.77,26.83,21.33,6.01,17.88
2023,12,20,24.14,26.65,22.46,6.68,18.43
2023,12,21,23.98,26.92,22.08,3.56,17.94
2023,12,22,23.22,26.55,20.69,1.81,16.78
2023,12,23,22.83,26.33,19.74,0.7,16.24
2023,12,24,23.71,27.23,21.05,2.53,17.46
2023,12,25,23.44,27.01,20.85,2.23,17.15
2023,12,26,23.91,27.44,21.15,9.26,17.88
2023,12,27,24.87,27.73,23.01,18.29,19.1
2023,12,28,24.79,26.39,23.76,25.73,19.53
2023,12,29,24.24,26.32,22.73,14.5,18.62
2023,12,30,23.9,26.33,22.43,10.27,18.13
2023,12,31,24.14,27.38,21.87,13.07,18.13
